date,shgold,usdcny,intl_gold,real_rate,spx,vix,gvz,dxy,premium
2012-11-12,353.82,6.245,1728.34998,-0.83,2904.26,16.68,15.66,91.6871,6.939449015384128
2012-11-13,351.53,6.226,1725.5,-0.84,2883.89,16.65,14.54,91.7356,6.1359768193290165
2012-11-14,352.38,6.225,1726.44995,-0.81,2846.81,17.92,14.94,91.7942,6.851331562364408
2012-11-15,351.25,6.2329,1715.80005,-0.8,2836.94,17.99,14.26,91.8837,7.416986620637544
2012-11-16,348.95,6.2354,1713.69995,-0.81,2853.13,16.41,13.28,92.0095,5.400088632147515
2012-11-19,351.33,6.2343,1731.93994,-0.78,2916.07,15.24,13.61,91.5653,4.184721560531784
2012-11-20,353.25,6.2324,1728.65002,-0.74,2916.68,15.08,13.52,91.556,6.8697410372466265
2012-11-21,351.55,6.23,1729.10999,-0.71,2926.55,15.31,13.22,91.6645,5.210995138810745
2012-11-22,352.64,6.23,1729.55005,-0.71,2926.55,15.31,13.22,91.6645,5.210995138810745
2012-11-23,353.5,6.2275,1753.0,-0.72,2966.85,15.14,15.48,91.2616,2.5167505264680585
2012-11-26,356.83,6.2253,1749.099976,-0.73,2976.78,15.5,13.18,91.2789,6.751324590711647
2012-11-27,356.55,6.2221,1742.050049,-0.74,2967.79,15.92,13.68,91.2608,8.061578764997478
2012-11-28,354.18,6.2273,1719.68994,-0.75,2991.78,15.51,13.7,91.33,9.87710279029693
2012-11-29,349.92,6.2281,1725.40002,-0.78,3012.03,15.06,12.67,91.2104,4.429496855273499
2012-11-30,352.08,6.2265,1714.80005,-0.79,3010.24,15.87,13.24,91.1038,8.800224047936695
2012-12-03,349.3,6.2277,1715.25,-0.81,3002.2,16.64,13.4,91.0084,5.86397431157269
2012-12-04,345.53,6.2254,1697.34998,-0.83,2996.69,17.12,13.95,90.9748,5.803520166797966
2012-12-05,346.47,6.2251,1693.98999,-0.85,2973.7,16.46,14.0,90.9423,7.432364790168322
2012-12-06,343.6,6.2282,1699.14001,-0.87,2989.27,16.58,14.07,91.0629,3.362283656758848
2012-12-07,346.28,6.2299,1703.65002,-0.86,2978.04,15.9,13.87,91.0437,5.0460790715513895
2012-12-10,347.27,6.2296,1710.25,-0.87,2986.96,16.05,14.2,90.9631,4.730626617583255
2012-12-11,347.69,6.246,1710.099976,-0.84,3022.3,15.57,14.16,90.8403,4.278986766891194
2012-12-12,348.47,6.2502,1711.94995,-0.79,3013.81,15.95,13.34,90.7708,4.456317376179527
2012-12-13,344.99,6.2316,1697.30005,-0.73,2992.16,16.56,13.01,90.776,4.935183288697431
2012-12-14,345.43,6.241,1695.46997,-0.74,2971.33,17.0,12.6,90.7156,5.229441131383908
2012-12-17,343.89,6.236,1697.93005,-0.7,3010.6,16.34,11.97,90.6193,3.4687679264391704
2012-12-18,347.37,6.2322,1670.15002,-0.67,3054.53,15.57,13.69,90.5161,12.722485905316148
2012-12-19,341.84,6.2293,1666.93994,-0.66,3044.36,17.36,13.73,90.4896,7.991109417203802
2012-12-20,340.76,6.2297,1647.75,-0.69,3050.39,17.67,14.53,90.6002,10.73321282170815
2012-12-21,335.92,6.2284,1656.98999,-0.71,3021.01,17.84,13.82,90.9597,4.111796623659757
2012-12-24,338.81,6.2335,1657.47998,-0.69,3012.6,17.84,13.21,91.0354,6.631902508399378
2012-12-25,337.24,6.2335,1658.90002,-0.69,3012.6,17.84,13.21,91.0354,6.631902508399378
2012-12-26,337.38,6.2351,1660.14001,-0.71,2990.16,19.48,13.56,91.0606,4.583402306782148
2012-12-27,337.96,6.2358,1663.90002,-0.73,2985.91,19.47,14.83,91.1037,4.372212621859262
2012-12-28,339.2,6.2315,1655.40002,-0.73,2960.31,22.72,15.3,91.0419,7.545195086405101
2012-12-31,340.29,6.2301,1674.94995,-0.67,3019.51,18.02,14.38,91.0834,4.79381199881044
2013-01-01,340.29,6.2301,1675.15002,-0.67,3019.51,18.02,14.38,91.0834,4.79381199881044
2013-01-02,340.29,6.2301,1686.75,-0.62,3112.26,14.68,13.43,90.6941,4.79381199881044
2013-01-03,340.29,6.2301,1663.34998,-0.54,3100.57,14.56,13.72,90.8097,4.79381199881044
2013-01-04,336.84,6.2303,1656.84998,-0.55,3101.66,13.83,13.78,91.1025,4.958622328869751
2013-01-07,338.54,6.2294,1647.25,-0.6,3098.81,13.79,14.51,90.9852,8.629245583294505
2013-01-08,336.53,6.2235,1659.0,-0.6,3091.81,13.62,14.08,91.057,4.58065346343659
2013-01-09,339.32,6.226,1657.90002,-0.64,3105.81,13.81,14.16,91.0088,7.457491776809661
2013-01-10,338.68,6.223,1675.25,-0.62,3121.76,13.49,13.27,90.6425,3.506120854566234
2013-01-11,341.39,6.2156,1663.050049,-0.63,3125.63,13.36,13.79,90.5352,9.052678329950028
2013-01-14,340.35,6.219,1667.19995,-0.66,3117.5,13.52,13.78,90.4935,7.001132861253609
2013-01-15,340.9,6.2134,1678.90002,-0.66,3110.78,13.55,13.76,90.5191,5.514034296204613
2013-01-16,343.5,6.216,1679.5,-0.65,3117.54,13.42,14.49,90.596,7.853786551352698
2013-01-17,342.45,6.2158,1687.64001,-0.64,3136.0,13.57,14.9,90.5401,5.187866344366341
2013-01-18,344.28,6.2152,1683.94995,-0.66,3134.71,12.46,13.8,90.8697,7.787781142315168
2013-01-21,344.06,6.2152,1690.050049,-0.66,3134.71,12.46,13.8,90.8697,7.787781142315168
2013-01-22,345.5,6.2196,1692.099976,-0.68,3143.18,12.43,12.71,90.7892,7.139847260610566
2013-01-23,344.81,6.2178,1685.75,-0.66,3153.67,12.46,12.46,90.8376,7.817174433745379
2013-01-24,341.73,6.2179,1667.73999,-0.62,3130.38,12.69,13.03,90.9112,8.332135328146364
2013-01-25,340.1,6.2203,1658.68994,-0.56,3149.71,12.89,14.08,91.0868,8.383343232047878
2013-01-28,338.47,6.224,1654.94995,-0.55,3154.3,13.57,14.39,91.2354,7.304424138762556
2013-01-29,339.07,6.2259,1663.84998,-0.53,3153.66,13.31,13.59,90.9406,6.021835308502261
2013-01-30,339.5,6.2204,1677.099976,-0.54,3142.31,14.32,13.21,90.8836,4.096180792823986
2013-01-31,341.3,6.2186,1663.59998,-0.57,3142.13,14.28,13.76,90.798,8.69232447705241
2013-02-01,338.67,6.2265,1667.15002,-0.55,3179.1,12.9,13.32,90.6923,4.929115548732511
2013-02-04,340.15,6.2326,1674.40002,-0.59,3131.17,14.67,13.78,90.9774,4.629381270532235
2013-02-05,341.85,6.2292,1673.0,-0.55,3171.58,13.72,13.03,90.881,6.792800649444644
2013-02-06,340.83,6.2315,1677.48999,-0.58,3168.48,13.41,13.57,91.0176,4.749530834632765
2013-02-07,341.73,6.2323,1671.30005,-0.58,3165.13,13.5,13.59,91.2912,6.846681350491053
2013-02-08,341.09,6.2323,1667.5,-0.57,3193.87,13.02,13.14,91.3056,6.968108572990104
2013-02-11,341.09,6.2323,1649.73999,-0.58,3192.0,12.94,14.38,91.4451,6.968108572990104
2013-02-12,341.09,6.2323,1650.80005,-0.57,3186.49,12.64,14.06,91.2779,6.968108572990104
2013-02-13,341.09,6.2323,1642.73999,-0.54,3196.88,12.98,14.7,91.2709,6.968108572990104
2013-02-14,341.09,6.2323,1634.84998,-0.56,3198.66,12.66,14.72,91.366,6.968108572990104
2013-02-15,341.09,6.2323,1609.43994,-0.53,3192.03,12.46,15.9,91.4551,6.968108572990104
2013-02-18,329.76,6.2323,1610.050049,-0.53,3192.03,12.46,15.9,91.4551,6.968108572990104
2013-02-19,329.73,6.2438,1604.59998,-0.52,3213.59,12.31,15.75,91.5073,7.618296972237886
2013-02-20,328.97,6.2371,1562.90002,-0.52,3164.41,14.68,18.59,91.6689,15.565922814409989
2013-02-21,320.84,6.2403,1576.050049,-0.54,3131.49,15.22,16.9,92.0394,4.636835700975723
2013-02-22,324.32,6.2346,1580.69995,-0.57,3161.82,14.17,16.26,92.1197,7.473603026347519
2013-02-25,324.04,6.2337,1594.23999,-0.62,3116.25,18.99,17.48,92.1975,4.525674420467169
2013-02-26,324.54,6.2293,1613.48999,-0.62,3129.65,16.87,15.61,92.4247,1.3958781260308797
2013-02-27,328.09,6.2271,1597.59998,-0.61,3162.26,14.73,15.57,92.234,8.241274439918357
2013-02-28,326.4,6.2213,1580.14001,-0.64,3160.19,15.51,15.79,92.295,10.341516414133425
2013-03-01,323.1,6.2226,1575.23999,-0.67,3169.74,15.36,15.75,92.6177,7.955776302538311
2013-03-04,322.56,6.2246,1573.94995,-0.65,3182.03,14.01,16.03,92.6316,7.572655849984756
2013-03-05,323.47,6.2208,1575.43994,-0.65,3224.13,13.48,15.47,92.4965,8.37694684675364
2013-03-06,322.33,6.2173,1583.68994,-0.61,3222.37,13.53,15.05,92.4965,5.765129038146824
2013-03-07,323.05,6.22,1578.90002,-0.56,3232.09,13.06,14.84,92.5462,7.305529943575493
2013-03-08,321.3,6.2145,1578.34998,-0.5,3244.37,12.59,13.54,92.6252,5.944623572588341
2013-03-11,322.74,6.2179,1581.0,-0.5,3252.87,11.56,12.96,92.5351,6.682324818750317
2013-03-12,322.11,6.216,1592.69995,-0.52,3242.32,12.27,12.07,92.3853,3.810680335010545
2013-03-13,324.3,6.2137,1587.80005,-0.52,3245.12,11.83,12.24,92.4709,7.097332432523672
2013-03-14,322.95,6.2145,1590.30005,-0.53,3258.93,11.3,12.59,92.4695,5.206991633578184
2013-03-15,324.19,6.2133,1592.44995,-0.55,3249.07,11.3,12.43,92.128,6.078878282669166
2013-03-18,324.21,6.2156,1605.30005,-0.6,3237.59,13.36,13.3,92.3377,3.413208938543846
2013-03-19,325.73,6.2154,1613.40002,-0.61,3229.1,14.39,14.52,92.526,3.32491747526808
2013-03-20,326.88,6.2117,1606.5,-0.57,3254.19,12.67,13.33,92.4141,6.044851222531236
2013-03-21,325.8,6.2141,1614.69995,-0.57,3222.6,13.99,13.37,92.3322,3.202640883019626
2013-03-22,326.33,6.212,1608.44995,-0.6,3245.0,13.57,12.89,92.2051,5.089911604803319
2013-03-25,325.58,6.2105,1605.40002,-0.6,3235.3,13.74,12.99,92.3081,5.026466660986671
2013-03-26,324.57,6.2108,1599.19995,-0.61,3252.48,12.77,12.48,92.232,5.23902279614839
2013-03-27,322.97,6.2138,1605.40002,-0.64,3256.52,13.15,12.33,92.446,2.246137917726344
2013-03-28,325.03,6.2143,1596.73999,-0.64,3267.52,12.7,12.41,92.2544,6.010554604562174
2013-03-29,323.45,6.2108,1596.73999,-0.64,3267.52,12.7,12.41,92.302,6.010554604562174
2013-04-01,322.98,6.2078,1598.90002,-0.65,3239.17,13.58,13.13,92.1687,3.8631307037471743
2013-04-02,323.73,6.1992,1575.84998,-0.63,3254.86,12.78,13.73,92.1432,9.649295384249342
2013-04-03,316.24,6.1962,1557.84998,-0.65,3218.6,14.21,15.21,92.104,5.8971110622277365
2013-04-04,316.24,6.2005,1553.31995,-0.7,3224.98,13.89,16.03,92.3896,5.8971110622277365
2013-04-05,316.24,6.2005,1582.0,-0.74,3203.86,13.92,14.46,92.1043,5.8971110622277365
2013-04-08,319.29,6.2031,1573.69995,-0.69,3222.25,13.19,14.22,92.2317,5.440492393299849
2013-04-09,318.82,6.2022,1585.19995,-0.67,3237.86,12.84,13.54,91.9669,2.7228684910058405
2013-04-10,320.25,6.1938,1558.75,-0.6,3297.25,12.36,15.15,91.9598,9.848091854614438
2013-04-11,314.35,6.1961,1561.34998,-0.65,3300.16,12.24,15.29,91.6972,3.314887839696496
2013-04-12,314.49,6.1914,1478.84998,-0.68,3294.95,12.06,21.32,91.7967,20.113104596846085
2013-04-15,298.93,6.1866,1353.25,-0.69,3216.49,17.27,34.48,91.9457,29.763621618145866
2013-04-16,276.38,6.1824,1368.90002,-0.65,3264.63,13.96,30.02,91.8451,4.285622079572988
2013-04-17,275.09,6.172,1377.0,-0.64,3204.67,16.51,26.93,92.1372,1.846024241644841
2013-04-18,275.78,6.1811,1391.25,-0.55,3166.36,17.56,24.57,92.176,-0.6987041651261165
2013-04-19,282.28,6.1772,1404.34998,-0.59,3206.06,14.97,24.37,92.2166,3.3740666980885976
2013-04-22,285.6,6.1823,1426.25,-0.63,3233.55,14.39,23.28,92.3591,2.11083077467174
2013-04-23,283.31,6.179,1413.34998,-0.64,3269.33,13.48,23.68,92.3836,2.53486130435482
2013-04-24,286.49,6.1782,1431.30005,-0.65,3269.65,13.61,21.49,92.4581,2.1857265609979777
2013-04-25,290.35,6.1707,1467.84998,-0.66,3289.99,13.62,22.35,92.0394,-0.860374124648331
2013-04-26,296.15,6.1647,1463.0,-0.68,3279.26,13.61,24.21,91.9012,6.184044400147911
2013-04-29,296.15,6.1647,1476.65002,-0.67,3307.02,13.71,23.16,91.6539,6.184044400147911
2013-04-30,296.15,6.1647,1477.099976,-0.64,3328.79,13.52,22.09,91.3741,6.184044400147911
2013-05-01,296.15,6.1647,1457.59998,-0.64,3299.13,14.49,22.93,91.4331,6.184044400147911
2013-05-02,290.9,6.156,1467.099976,-0.62,3340.62,13.59,22.06,91.6174,0.5317953845708416
2013-05-03,295.41,6.1555,1470.69995,-0.53,3378.63,12.85,20.37,91.5087,4.352931109842984
2013-05-06,294.15,6.1665,1469.5,-0.51,3392.97,12.66,20.37,91.6387,2.810705386853556
2013-05-07,289.98,6.1539,1452.59998,-0.5,3396.63,12.83,22.07,91.5201,2.579706884369898
2013-05-08,290.27,6.141,1472.80005,-0.48,3413.27,12.66,20.64,91.1848,-0.5160886089990413
2013-05-09,292.87,6.1306,1458.19995,-0.5,3409.17,13.13,21.62,91.3036,5.454094604465752
2013-05-10,291.6,6.1415,1448.19995,-0.45,3436.58,12.59,23.95,92.2527,5.647615447618477
2013-05-13,285.43,6.1465,1430.55005,-0.41,3438.79,12.55,25.04,92.2711,2.7326867611362218
2013-05-14,286.31,6.1426,1426.0,-0.37,3462.61,12.77,25.06,92.3697,4.690645265002388
2013-05-15,281.82,6.1454,1392.90002,-0.36,3471.62,12.81,28.01,92.7691,6.61213648277527
2013-05-16,278.18,6.1487,1386.30005,-0.4,3465.24,13.07,27.18,92.6602,4.1290694798013305
2013-05-17,275.11,6.141,1359.19995,-0.31,3498.97,12.45,28.34,93.1617,6.752841064510449
2013-05-20,269.5,6.1386,1394.15002,-0.31,3496.43,13.02,26.66,93.0359,-5.650041402800298
2013-05-21,279.51,6.1353,1376.30005,-0.34,3502.12,13.37,27.18,92.9662,8.028858110341275
2013-05-22,278.86,6.1309,1369.40002,-0.24,3463.3,13.82,27.61,93.3104,8.933638573858275
2013-05-23,276.23,6.1337,1391.19995,-0.24,3459.42,14.07,26.08,93.2113,1.8813532780876585
2013-05-24,278.36,6.1311,1386.050049,-0.26,3459.14,13.99,24.9,93.2768,5.14279115135281
2013-05-27,279.32,6.1311,1394.78003,-0.26,3459.14,13.99,24.9,93.2768,5.14279115135281
2013-05-28,278.44,6.1213,1380.84998,-0.14,3488.89,14.48,24.86,93.5853,6.682899269407017
2013-05-29,277.46,6.1264,1392.94995,-0.1,3467.52,14.83,22.76,93.531,3.093173961772777
2013-05-30,281.88,6.1307,1413.75,-0.05,3491.3,14.53,21.43,93.4219,3.2207775652257737
2013-05-31,283.57,6.134,1386.90002,-0.05,3455.91,16.3,22.63,93.6076,10.055934937225686
2013-06-03,279.52,6.1312,1411.59998,-0.07,3465.37,16.28,21.68,93.163,1.261868362853022
2013-06-04,281.26,6.1285,1399.90002,-0.05,3445.26,16.27,22.32,93.3067,5.429714901216926
2013-06-05,280.62,6.1276,1403.30005,-0.06,3401.48,17.5,22.65,93.275,4.160392998215627
2013-06-06,279.01,6.1359,1413.65002,-0.05,3424.05,16.63,22.33,92.809,0.1341449445238822
2013-06-07,281.82,6.1333,1384.46997,0.03,3469.22,15.14,23.58,92.6056,8.816329448422152
2013-06-10,281.82,6.1333,1386.90002,0.11,3473.77,15.44,22.68,92.973,8.816329448422152
2013-06-11,281.82,6.1333,1379.59998,0.13,3436.95,17.07,23.27,92.7996,8.816329448422152
2013-06-12,281.82,6.1333,1388.40002,0.21,3400.43,18.59,22.04,92.4775,8.816329448422152
2013-06-13,278.24,6.1341,1386.050049,0.15,3445.37,16.41,22.69,92.3449,4.889103619499451
2013-06-14,277.15,6.1306,1390.69995,0.09,3423.56,17.15,20.91,92.1886,3.03856194736926
2013-06-17,277.58,6.1248,1384.84998,0.15,3452.13,16.8,21.27,92.3332,4.879848650344854
2013-06-18,275.97,6.1283,1368.40002,0.14,3482.18,16.61,22.7,92.5432,6.355138567492418
2013-06-19,274.48,6.1264,1351.30005,0.29,3443.2,16.64,22.53,92.4755,8.316879247673114
2013-06-20,266.94,6.1277,1278.0,0.46,3364.63,20.49,29.94,94.125,15.161241982413545
2013-06-21,261.3,6.1328,1297.25,0.59,3357.25,18.9,27.19,94.4243,5.516091436655074
2013-06-24,256.9,6.1441,1281.90002,0.64,3320.76,20.11,27.69,94.5714,3.67698931367849
2013-06-25,257.9,6.1448,1277.34998,0.64,3347.89,18.47,25.86,94.3285,5.547044316427389
2013-06-26,251.05,6.1468,1226.34998,0.6,3376.22,17.21,31.43,94.3807,8.693736008359224
2013-06-27,250.5,6.1488,1200.75,0.5,3401.86,16.86,33.51,94.2429,13.125698072564203
2013-06-28,243.8,6.1374,1234.25,0.53,3403.25,16.86,31.84,94.3047,0.2555130451556806
2013-07-01,252.4,6.1325,1253.30005,0.48,3434.49,16.37,28.84,94.0998,5.293965096371778
2013-07-02,254.8,6.1327,1242.5,0.44,3433.4,16.44,28.19,94.4051,9.81536000771618
2013-07-03,252.35,6.1301,1252.30005,0.48,3443.67,16.2,27.25,94.4767,5.537759046248794
2013-07-04,253.45,6.1301,1250.30005,0.48,3443.67,16.2,27.25,94.4767,5.537759046248794
2013-07-05,245.45,6.1324,1223.80005,0.66,3479.38,14.89,27.15,95.0639,4.164246736862424
2013-07-08,253.35,6.1337,1237.0,0.58,3484.83,14.78,26.79,94.9954,9.410028614143071
2013-07-09,251.5,6.1293,1249.94995,0.59,3504.26,14.35,25.68,94.9467,5.183082979889747
2013-07-10,253.85,6.1336,1264.25,0.64,3520.76,14.21,26.24,94.7595,4.540314594820501
2013-07-11,258.95,6.135,1285.30005,0.56,3578.3,14.01,23.85,93.949,5.431398982429613
2013-07-12,258.3,6.1373,1284.90002,0.55,3600.08,13.84,24.07,94.0029,4.765288705579764
2013-07-15,258.85,6.1373,1282.59998,0.47,3607.49,13.79,23.53,93.9729,5.769129446718239
2013-07-16,260.35,6.1345,1292.59998,0.41,3598.5,14.42,23.2,93.5232,5.4123056148022215
2013-07-17,256.6,6.1351,1276.0,0.38,3610.0,13.78,23.61,93.5498,4.911681965052168
2013-07-18,257.95,6.1408,1285.099976,0.38,3611.28,13.77,22.52,93.681,4.231224536762767
2013-07-19,259.4,6.1377,1296.34998,0.29,3587.61,12.54,21.19,93.4759,3.589326852412114
2013-07-22,267.4,6.1404,1335.90002,0.28,3600.39,12.29,21.76,93.2253,3.6688931210957207
2013-07-23,267.85,6.1369,1348.099976,0.33,3579.27,12.66,21.66,93.1631,1.8620969436108796
2013-07-24,263.8,6.1358,1321.30005,0.44,3579.6,13.18,22.61,93.3124,3.1466057906666838
2013-07-25,265.05,6.1346,1333.65002,0.44,3605.19,12.97,21.77,93.2862,2.0117755978587866
2013-07-26,263.75,6.1316,1333.90002,0.43,3613.16,12.72,22.22,93.1695,0.7911251906698453
2013-07-29,264.35,6.1323,1327.59998,0.45,3599.14,13.39,22.77,93.1663,2.603207601909787
2013-07-30,263.7,6.1315,1327.30005,0.46,3616.47,13.39,23.72,93.3976,2.046480088253702
2013-07-31,262.85,6.1284,1323.099976,0.38,3626.37,13.45,24.99,93.5703,2.156319452203149
2013-08-01,261.95,6.1302,1308.94995,0.48,3675.74,12.94,24.61,93.7972,3.968583648464005
2013-08-02,261.55,6.1293,1312.0,0.42,3689.59,11.98,24.24,93.5789,3.005411770379567
2013-08-05,260.75,6.1245,1303.94995,0.42,3692.95,11.84,23.49,93.507,3.992996165222564
2013-08-06,256.75,6.1215,1281.90002,0.39,3665.77,12.72,23.82,93.3199,4.4584259832494695
2013-08-07,257.25,6.119,1287.75,0.35,3654.01,12.98,23.49,93.2652,3.910592859324538
2013-08-08,261.8,6.1207,1312.0,0.34,3669.12,12.73,21.71,92.8483,3.6181748034787233
2013-08-09,261.85,6.1217,1314.5,0.33,3660.11,13.41,21.5,92.8394,3.13395035928437
2013-08-12,267.35,6.1218,1336.40002,0.37,3669.95,12.81,21.58,92.9178,4.319355781953789
2013-08-13,264.95,6.1217,1321.30005,0.48,3684.44,12.31,21.37,93.476,4.895584384876258
2013-08-14,266.35,6.1191,1335.19995,0.5,3669.27,13.04,21.21,93.382,3.6714585482341695
2013-08-15,272.55,6.1123,1366.050049,0.6,3606.12,14.73,22.45,93.5059,4.100863584397303
2013-08-16,274.8,6.1145,1376.40002,0.68,3602.78,14.37,22.97,93.4255,4.219585503560722
2013-08-19,273.1,6.1227,1365.97998,0.75,3589.09,15.1,24.25,93.6623,4.207893852910445
2013-08-20,273.85,6.1241,1371.17004,0.67,3613.59,14.91,23.82,93.5536,3.874516791872338
2013-08-21,273.2,6.1229,1366.34998,0.73,3599.79,15.94,23.28,94.0362,4.226273810278599
2013-08-22,273.5,6.1206,1375.84998,0.79,3638.71,14.76,22.69,94.2804,2.757884560001287
2013-08-23,278.7,6.12,1396.84998,0.69,3657.79,13.98,22.63,93.9466,3.852414435674461
2013-08-26,278.05,6.1202,1404.90002,0.64,3657.57,14.99,23.67,94.1853,1.609435356021038
2013-08-27,282.5,6.1212,1416.65002,0.57,3578.52,16.77,23.9,94.3934,3.701855018759943
2013-08-28,282.9,6.1202,1418.5,0.63,3593.35,16.49,25.89,94.4127,3.7833828990306415
2013-08-29,281.05,6.1203,1408.25,0.65,3620.3,16.81,24.36,94.6398,3.9457360104167942
2013-08-30,278.2,6.1193,1396.40002,0.68,3589.87,17.01,24.44,94.7541,3.47237634394844
2013-09-02,277.55,6.1193,1394.90002,0.68,3589.87,17.01,24.44,94.7541,3.47237634394844
2013-09-03,281.7,6.1204,1412.65002,0.76,3612.61,16.61,25.2,94.9574,3.725393206295053
2013-09-04,277.1,6.1199,1391.44995,0.83,3649.04,15.88,24.61,94.5739,3.3194110307521782
2013-09-05,273.55,6.1194,1367.84998,0.92,3658.78,15.77,25.64,94.8891,4.434911099651174
2013-09-06,277.0,6.1202,1391.60999,0.87,3660.01,15.85,23.59,94.2487,3.1744993072162515
2013-09-09,276.55,6.1209,1387.050049,0.84,3706.18,15.63,22.04,94.0009,3.5905374017683016
2013-09-10,272.45,6.1195,1364.44995,0.86,3729.02,14.53,22.58,93.938,3.999456844888812
2013-09-11,272.2,6.1183,1366.75,0.8,3725.01,13.82,22.63,93.7112,3.349660809876696
2013-09-12,265.5,6.1178,1321.050049,0.81,3715.97,14.29,25.09,93.5903,5.66043243454277
2013-09-13,262.7,6.1186,1326.71997,0.8,3722.18,14.16,24.88,93.6666,1.711082082659516
2013-09-16,262.7,6.1198,1314.0,0.76,3717.85,14.38,25.12,93.2875,4.162626392528182
2013-09-17,261.5,6.1213,1309.65002,0.7,3745.7,14.53,25.35,93.2231,3.755351731284293
2013-09-18,260.4,6.121,1365.15002,0.49,3783.64,13.59,23.2,93.2569,-8.254115209542363
2013-09-19,260.4,6.121,1365.0,0.55,3789.38,13.16,21.75,92.4082,-8.224592087707208
2013-09-20,260.4,6.121,1325.38,0.52,3774.73,13.12,22.27,92.6049,-8.224592087707208
2013-09-23,264.35,6.1201,1322.15002,0.46,3765.29,14.31,22.7,92.613,4.196308698313715
2013-09-24,264.2,6.1208,1323.19995,0.48,3768.25,14.08,22.84,92.7691,3.8099392685710423
2013-09-25,266.3,6.119,1333.59998,0.45,3761.1,14.01,21.97,92.7675,3.940513845065709
2013-09-26,264.15,6.1194,1323.69995,0.47,3787.43,14.06,21.79,93.0096,3.721126270998468
2013-09-27,267.05,6.1179,1336.19995,0.46,3781.59,15.46,22.57,92.9747,4.226276814345681
2013-09-30,267.4,6.12,1327.55005,0.45,3771.48,16.6,23.72,92.9207,6.188036523220831
2013-10-01,267.4,6.12,1286.59998,0.46,3817.98,15.54,25.48,92.9515,14.24547148713168
2013-10-02,267.4,6.12,1315.25,0.43,3815.02,16.6,24.04,92.772,14.24547148713168
2013-10-03,267.4,6.12,1317.30005,0.43,3774.34,17.67,24.54,92.7461,14.24547148713168
2013-10-04,267.4,6.12,1311.34998,0.46,3807.75,16.74,24.77,92.6469,14.24547148713168
2013-10-07,267.4,6.12,1321.79004,0.45,3770.38,19.41,24.81,92.6725,14.24547148713168
2013-10-08,264.25,6.1206,1318.80005,0.48,3694.83,20.34,25.44,92.7558,4.734267493047412
2013-10-09,260.85,6.1209,1307.19995,0.47,3677.78,19.6,25.81,93.0829,3.60434681129135
2013-10-10,259.5,6.1156,1286.23999,0.5,3760.75,16.48,25.36,92.8579,6.598259589949691
2013-10-11,253.55,6.1204,1273.10999,0.5,3791.87,15.72,25.83,92.854,3.033422033018809
2013-10-14,255.4,6.1204,1273.40002,0.5,3815.27,16.07,26.45,92.854,3.033422033018809
2013-10-15,256.4,6.1026,1280.80005,0.54,3794.01,18.66,26.07,92.7642,5.103188222225782
2013-10-16,256.35,6.0996,1281.59998,0.5,3839.43,14.71,24.72,92.6819,5.019852652981228
2013-10-17,262.9,6.098,1319.69995,0.45,3863.15,13.48,22.31,92.0246,4.166085967817139
2013-10-18,261.9,6.0966,1316.23999,0.42,3914.28,13.04,21.43,91.9989,3.903674087032016
2013-10-21,262.1,6.0924,1315.75,0.44,3920.05,13.16,21.52,92.2498,4.377386789268144
2013-10-22,266.3,6.0925,1340.65002,0.37,3929.57,13.33,20.75,91.9563,3.695783534007433
2013-10-23,264.75,6.0833,1332.34998,0.36,3907.07,13.42,20.52,92.0947,4.165672405549174
2013-10-24,266.0,6.0815,1347.15002,0.36,3928.96,13.2,20.67,92.1867,2.599005043483885
2013-10-25,265.9,6.0838,1352.13,0.34,3943.36,13.09,19.9,92.1623,1.4253108492612796
2013-10-28,266.6,6.0853,1352.19995,0.35,3940.13,13.31,20.32,92.1872,2.0464174213512933
2013-10-29,264.75,6.0897,1344.30005,0.35,3952.34,13.41,20.65,92.301,1.5518385556287626
2013-10-30,263.7,6.0936,1342.80005,0.37,3930.62,13.65,20.81,92.3057,0.6271501702380533
2013-10-31,261.55,6.0943,1323.80005,0.4,3919.71,13.75,20.57,92.731,2.169716600543381
2013-11-01,261.75,6.0993,1315.34998,0.5,3922.04,13.28,20.68,93.155,3.8139435107303257
2013-11-04,261.95,6.098,1314.73999,0.5,3936.59,12.93,20.3,92.9359,4.188511453051888
2013-11-05,260.65,6.0966,1311.59998,0.55,3939.86,13.27,20.19,93.2112,3.5631628894497567
